Date,Open,High,Low,Adj Close,Close,total_cases,Unemp_rate,new_cases,stringency_index,COB_price
2021-05-16,13647.73047,13648.49023,12967.17969,13339.646813333333,13339.646813333333,33062036.0,5.8,231636.0,56.544285714285714,68.93142857142857
2021-05-23,13329.86035,13649.686846666667,12994.34961,13565.080076666667,13565.080076666667,33239004.0,5.8,176968.0,56.808571428571426,67.53142857142858
2021-05-30,13504.38965,13769.625005,13500.12012,13670.549805,13670.549805,33377984.0,5.8,138980.0,56.02,69.19035714285714
2021-06-06,13752.4521475,13800.536456666667,13469.84961,13792.182943333333,13792.182943333333,33478577.0,5.9,100593.0,56.02,70.67035714285714
2021-06-13,13744.15039,14085.770183333334,13710.11035,14084.90007,14084.90007,33576645.0,5.9,98068.0,56.02,71.65857142857143
2021-06-20,14002.13965,14205.42969,13843.59961,14108.013673333333,14108.013673333333,33657260.0,5.9,80615.0,58.92142857142857,73.30571428571429
2021-06-27,14055.04004,14487.283526666666,13967.88965,14465.046876666667,14465.046876666667,33743691.0,5.9,86431.0,58.870000000000005,75.46571428571428
2021-07-04,14401.62988,14767.794924999998,14400.58984,14756.995115000002,14756.995115000002,33834346.0,5.4,90655.0,58.832857142857144,76.73571428571428
2021-07-11,14724.740235000001,14891.19043,14551.75977,14860.623046666666,14860.623046666666,33975874.0,5.4,141528.0,51.92714285714286,76.36857142857143
2021-07-18,14878.70996,15002.28027,14525.746743333333,14593.186520000001,14593.186520000001,34207568.0,5.4,231694.0,46.73857142857143,74.6842857142857
2021-07-25,14517.95996,15136.846353333332,14455.07031,15121.230146666667,15121.230146666667,34579769.0,5.4,372201.0,46.71,72.95142857142858
2021-08-01,15088.28027,15142.34961,14787.79981,14962.38021,14962.38021,35150568.0,5.2,570799.0,46.684285714285714,75.77142857142857
2021-08-08,15046.09961,15184.26953,14864.53027,15125.193683333335,15125.193683333335,35919633.0,5.2,769065.0,46.65857142857143,71.71
2021-08-15,15136.13965,15169.4502,14956.25,15139.40625,15139.40625,36843529.0,5.2,923896.0,50.135714285714286,70.92
2021-08-22,15090.04981,15262.293296666667,14773.19043,15239.403643333333,15239.403643333333,37888625.0,5.2,1045096.0,53.71142857142858,67.85285714285715
2021-08-29,15140.13965,15562.756836666666,15140.13965,15547.70996,15547.70996,38984644.0,5.2,1096019.0,56.15857142857143,71.49892857142858
2021-09-05,15460.92969,15696.41992,15459.74023,15664.31006,15664.31006,40149451.0,4.7,1164807.0,53.63142857142857,72.96035714285713
2021-09-12,15641.4648475,15701.40039,15378.943363333334,15436.583333333334,15436.583333333334,41175762.0,4.7,1026311.0,52.43142857142857,72.21142857142857
2021-09-19,15545.66016,15562.28027,14977.700193333332,15119.28353,15119.28353,42194019.0,4.7,1018257.0,52.38142857142857,74.12428571428572
2021-09-26,15068.65039,15356.91992,14821.03027,15246.440103333332,15246.440103333332,43038143.0,4.7,844124.0,52.33714285714286,76.12428571428572
2021-10-03,15205.23047,15240.58008,14441.659833333333,14578.703453333334,14578.703453333334,43788200.0,4.6,750057.0,52.29857142857143,79.00857142857141
2021-10-10,14713.59961,15010.32031,14384.92969,14749.403646666668,14749.403646666668,44450100.0,4.6,661900.0,52.26285714285715,82.28285714285714
2021-10-17,14765.69043,15255.053063333333,14636.33008,15249.566406666667,15249.566406666667,45031812.0,4.6,581712.0,52.23285714285714,84.02
2021-10-24,15091.58008,15528.527016666667,15074.70996,15461.15039,15461.15039,45531848.0,4.6,500036.0,52.20857142857143,85.02857142857144
2021-10-31,15417.25,15892.533203333332,15338.49023,15887.01009,15887.01009,46051110.0,4.6,519262.0,52.18285714285714,84.02714285714286
2021-11-07,15879.61035,16454.48047,15785.30957,16343.813473333334,16343.813473333334,46572363.0,4.2,521253.0,52.15857142857143,82.60857142857142
2021-11-14,16351.49023,16401.92969,15905.28027,16192.709963333333,16192.709963333333,47136553.0,4.2,564190.0,49.92142857142857,83.11285714285714
2021-11-21,16227.00977,16718.52604666667,16096.37012,16445.10026,16445.10026,47791615.0,4.2,655062.0,51.31142857142857,81.33714285714287
2021-11-28,16644.76953,16764.85938,15988.9502,16274.686846666666,16274.686846666666,48301109.0,4.2,509494.0,52.47571428571428,78.12857142857142
2021-12-05,16263.42969,16454.56055,15543.30957,15801.453453333334,15801.453453333334,49161180.0,3.9,860071.0,49.54,71.29857142857142
2021-12-12,15744.91016,16413.2793,15557.78027,16165.693363333334,16165.693363333334,49990262.0,3.9,829082.0,48.57,74.72
2021-12-19,16317.90039,16340.53027,15560.526689999999,15685.579753333333,15685.579753333333,50939652.0,3.9,949390.0,48.50285714285714,73.1842857142857
2021-12-26,15566.83008,16515.9179725,15508.74023,16502.677490000002,16502.677490000002,52405584.0,3.9,1465932.0,48.45857142857143,74.58057142857142
2022-01-02,16361.07031,16607.18945,16310.179689999999,16441.20638,16441.20638,55393063.0,4.0,2987479.0,49.691428571428574,77.88514285714287
2022-01-09,16395.50977,16513.86914,15285.953449999999,15607.016603333333,15607.016603333333,60564899.0,4.0,5171836.0,47.62428571428571,80.90714285714286
2022-01-16,15383.17969,16017.38965,15165.53027,15411.174805,15411.174805,66205938.0,4.0,5641039.0,47.56142857142857,85.76142857142858
2022-01-23,15382.66211,15489.01978,13960.779623333332,14485.853516666666,14485.853516666666,71143398.0,4.0,4937460.0,46.23142857142857,89.03999999999999
2022-01-30,14160.91016,14775.606443333332,13724.84961,14771.56999,14771.56999,74722083.0,4.0,3578685.0,45.66142857142857,90.63428571428571
2022-02-06,14505.07031,15196.40039,14442.87988,14612.283203333332,14612.283203333332,76713722.0,3.8,1991639.0,45.60142857142857,94.00142857142858
2022-02-13,14716.42969,15057.90039,14144.666993333334,14263.673173333334,14263.673173333334,77948887.0,3.8,1235165.0,45.541428571428575,97.33285714285715
2022-02-20,14233.40039,14647.79004,13819.839845,13940.035155,13940.035155,78641083.0,3.8,692196.0,45.49285714285714,97.73142857142857
2022-02-27,13971.49463,14262.066406666667,13065.44043,14221.5931,14221.5931,79100668.0,3.8,459585.0,45.45428571428572,99.78
2022-03-06,14058.61035,14342.55957,13455.830403333333,13492.196613333334,13492.196613333334,79424023.0,3.6,323355.0,35.73571428571429,117.86428571428571
2022-03-13,13853.53027,13879.09961,13108.663736666667,13131.703126666665,13131.703126666665,79668423.0,3.6,244400.0,34.66285714285714,119.99000000000001
2022-03-20,13248.08984,14456.276370000001,13020.40039,14390.753253333334,14390.753253333334,79884215.0,3.6,215792.0,37.294285714285714,112.08142857142856
2022-03-27,14377.15039,14928.013346666667,14190.53027,14909.70345,14909.70345,80095090.0,3.6,210875.0,38.332857142857144,122.16571428571429
2022-04-03,14763.16016,15265.41992,14705.91992,15060.123373333334,15060.123373333334,80286839.0,3.6,191749.0,32.308571428571426,110.08285714285715
2022-04-10,14903.37988,15161.88965,14088.652996666666,14102.559896666668,14102.559896666668,80535599.0,3.6,248760.0,29.88,102.26142857142858
2022-04-17,14149.59961,14264.74023,13812.9250475,13906.372317500001,13906.372317500001,80767807.0,3.6,232208.0,29.857142857142858,106.8202857142857
2022-04-24,13859.46973,14277.20996,13274.08366,13474.436526666666,13474.436526666666,81117220.0,3.6,349413.0,28.78142857142857,104.8382857142857
2022-05-01,13275.41016,13542.55957,12756.246743333333,13002.166343333332,13002.166343333332,81500852.0,3.6,383632.0,27.96857142857143,104.82214285714285
2022-05-08,12864.83008,13556.66992,12265.05013,12356.323243333334,12356.323243333334,82009716.0,3.6,508864.0,27.94857142857143,109.68071428571429
2022-05-15,12465.91016,12542.32031,11692.12012,12291.520183333334,12291.520183333334,82614682.0,3.6,604966.0,26.937142857142856,109.16285714285713
2022-05-22,12297.07031,12572.99023,11492.29004,11968.06022,11968.06022,83406725.0,3.6,792043.0,26.524285714285718,113.34285714285714
2022-05-29,11867.08008,12722.70996,11576.11035,12661.759764999999,12661.759764999999,84114984.0,3.6,708259.0,26.505714285714287,118.92999999999999
2022-06-05,12622.1626025,12897.62988,12447.76953,12582.43001,12582.43001,84897193.0,3.6,782209.0,27.288571428571426,124.43285714285715
2022-06-12,12745.88965,12804.45996,11444.576823333333,11469.82031,11469.82031,85633565.0,3.6,736372.0,32.04,127.55285714285712
2022-06-19,11472.19043,11751.29004,11037.20996,11406.375,11406.375,86365002.0,3.6,731437.0,32.027142857142856,123.27
2022-06-26,11378.39795,12154.927083333334,11357.717775000001,12040.776689999999,12040.776689999999,87076812.0,3.6,711810.0,32.01571428571429,117.3157142857143
2022-07-03,12157.92969,12175.98047,11322.86035,11682.79004,11682.79004,87878279.0,3.5,801467.0,32.005714285714284,120.38571428571427
2022-07-10,11432.66235,12179.32031,11366.07031,11948.750323333334,11948.750323333334,88627267.0,3.5,748988.0,31.47714285714286,113.85428571428572
2022-07-17,12008.75977,12099.899736666666,11488.26953,11912.873373333334,11912.873373333334,89578585.0,3.5,951318.0,30.775714285714287,111.21857142857142
2022-07-24,12089.67969,12662.86035,11836.51953,12351.096683333333,12351.096683333333,90434307.0,3.5,855722.0,30.76571428571429,111.80999999999999
2022-07-31,12391.20996,13051.95345,12051.20996,12943.176756666666,12943.176756666666,91361901.0,3.5,927594.0,30.754285714285714,109.14
2022-08-07,12877.04004,13358.366536666666,12809.00977,13175.336916666667,13175.336916666667,92144471.0,3.7,782570.0,32.33,102.35571428571428
2022-08-14,13227.08984,13645.723633333333,12945.59961,13633.409833333333,13633.409833333333,92949322.0,3.7,804851.0,32.58428571428571,103.59571428571428
2022-08-21,13529.66016,13720.91016,12976.82031,13007.99349,13007.99349,93548841.0,3.7,599519.0,26.62285714285714,96.44857142857143
2022-08-28,13056.38965,13175.25,12494.73698,12524.603513333333,12524.603513333333,94209642.0,3.7,660801.0,24.231428571428573,99.32535714285714
2022-09-04,12488.45996,12594.33984,11982.16992,12054.875,12054.875,94760242.0,3.5,550600.0,24.225714285714282,95.47392857142857
2022-09-11,12178.042722499998,12705.363283333334,11928.80957,12689.243166666667,12689.243166666667,95257606.0,3.5,497364.0,25.495714285714286,91.03999999999999
2022-09-18,12649.23047,12752.83008,11710.25977,11922.639646666667,11922.639646666667,95664107.0,3.5,406501.0,25.988571428571426,90.86178571428572
2022-09-25,11753.59961,12062.51953,11169.66016,11273.153643333333,11273.153643333333,96068353.0,3.5,404246.0,25.96857142857143,87.22607142857143
2022-10-02,11283.13965,11546.87012,10966.9502,10971.21973,10971.21973,96387457.0,3.7,319104.0,25.951666666666668,87.54666666666667
